collected_at,station,observation_time,temperature_c,dewpoint_c,wind_speed_kt,raw_text,source
2026-09-11T12:56:48.934423+00:00,SAEZ,2026-09-11T12:00:00.000Z,12.0,11.0,3.0,METAR SAEZ 111200Z 20003KT 5000 BR NSC 12/11 Q1015 BECMG 9999 NSW,AviationWeather.gov METAR
2026-09-11T12:56:48.934427+00:00,SBGR,2026-09-11T12:00:00.000Z,19.0,17.0,11.0,METAR SBGR 111200Z 04011KT 9999 -RA FEW009 BKN080 19/17 Q1018,AviationWeather.gov METAR
2026-09-11T12:56:48.934430+00:00,VILK,2026-09-11T12:30:00.000Z,30.0,26.0,5.0,METAR VILK 111230Z 05005KT 5000 BR FEW020 SCT100 30/26 Q1006 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934433+00:00,WMKK,2026-09-11T12:30:00.000Z,27.0,24.0,3.0,METAR WMKK 111230Z 09003KT 030V140 9999 FEW017CB 27/24 Q1009 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934436+00:00,WSSS,2026-09-11T12:30:00.000Z,26.0,24.0,0.0,METAR WSSS 111230Z 00000KT 8000 FEW016 BKN280 26/24 Q1010 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934440+00:00,ZBAA,2026-09-11T12:30:00.000Z,22.0,10.0,4.0,METAR ZBAA 111230Z 17002MPS 140V220 CAVOK 22/10 Q1019 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934443+00:00,ZGGG,2026-09-11T12:30:00.000Z,29.0,19.0,10.0,METAR ZGGG 111230Z 35005MPS CAVOK 29/19 Q1014 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934446+00:00,ZGSZ,2026-09-11T12:00:00.000Z,31.0,20.0,8.0,METAR ZGSZ 111200Z 03004MPS 9999 FEW040 31/20 Q1013 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934449+00:00,ZHCC,2026-09-11T12:00:00.000Z,20.0,18.0,2.0,METAR ZHCC 111200Z 22001MPS CAVOK 20/18 Q1022 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934453+00:00,ZHHH,2026-09-11T12:00:00.000Z,24.0,15.0,4.0,METAR ZHHH 111200Z 02002MPS CAVOK 24/15 Q1020 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934456+00:00,ZSPD,2026-09-11T12:30:00.000Z,25.0,18.0,10.0,METAR ZSPD 111230Z 04005MPS CAVOK 25/18 Q1021 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934459+00:00,ZSQD,2026-09-11T12:00:00.000Z,20.0,14.0,4.0,METAR ZSQD 111200Z 17002MPS CAVOK 20/14 Q1022 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934462+00:00,ZUCK,2026-09-11T12:00:00.000Z,22.0,19.0,6.0,METAR ZUCK 111200Z 30003MPS 9999 FEW033 OVC043 22/19 Q1021 NOSIG,AviationWeather.gov METAR
2026-09-11T12:56:48.934465+00:00,ZUUU,2026-09-11T12:00:00.000Z,22.0,15.0,6.0,METAR ZUUU 111200Z 10003MPS CAVOK 22/15 Q1022 NOSIG,AviationWeather.gov METAR
